fecha,cod_ine,municipio,confirmados
2020-04-20,80101,Trinidad,2
2020-04-24,80101,Trinidad,31
2020-04-25,80101,Trinidad,5
2020-04-25,80501,San Ignacio,1
2020-04-26,80101,Trinidad,18
2020-04-27,80101,Trinidad,5
2020-04-28,80101,Trinidad,1
2020-04-29,80101,Trinidad,4
2020-05-01,80101,Trinidad,16
2020-05-02,80101,Trinidad,108
2020-05-03,80101,Trinidad,21
2020-05-07,80101,Trinidad,19
2020-05-08,80101,Trinidad,80
2020-05-08,80501,San Ignacio,1
2020-05-10,80101,Trinidad,7
2020-05-11,80101,Trinidad,68
2020-05-11,80202,Guayaramerín,2
2020-05-13,80101,Trinidad,41
2020-05-13,80602,San Andrés,6
2020-05-14,80101,Trinidad,69
2020-05-14,80602,San Andrés,4
2020-05-15,80101,Trinidad,36
2020-05-15,80202,Guayaramerín,3
2020-05-16,80101,Trinidad,3
2020-05-18,80101,Trinidad,28
2020-05-18,80202,Guayaramerín,2
2020-05-19,80101,Trinidad,95
2020-05-19,80202,Guayaramerín,1
2020-05-19,80501,San Ignacio,2
2020-05-20,80101,Trinidad,141
2020-05-20,80201,Riberalta,3
2020-05-20,80202,Guayaramerín,7
2020-05-20,80401,Santa Ana,1
2020-05-20,80602,San Andrés,1
2020-05-20,80702,San Ramón,1
2020-05-21,80101,Trinidad,60
2020-05-21,80202,Guayaramerín,8
2020-05-21,80302,San Borja,1
2020-05-22,80101,Trinidad,106
2020-05-22,80201,Riberalta,1
2020-05-22,80202,Guayaramerín,6
2020-05-23,80101,Trinidad,82
2020-05-25,80101,Trinidad,40
2020-05-25,80202,Guayaramerín,5
2020-05-26,80101,Trinidad,99
2020-05-26,80501,San Ignacio,1
2020-05-27,80101,Trinidad,103
2020-05-27,80202,Guayaramerín,8
2020-05-27,80401,Santa Ana,2
2020-05-28,80101,Trinidad,75
2020-05-28,80201,Riberalta,11
2020-05-28,80202,Guayaramerín,65
2020-05-29,80101,Trinidad,65
2020-05-29,80202,Guayaramerín,4
2020-05-29,80602,San Andrés,1
2020-05-30,80101,Trinidad,123
2020-05-30,80201,Riberalta,2
2020-05-30,80202,Guayaramerín,4
2020-05-30,80602,San Andrés,2
2020-05-31,80101,Trinidad,65
2020-05-31,80602,San Andrés,8
2020-05-31,80702,San Ramón,29
2020-06-01,80101,Trinidad,68
2020-06-01,80402,Exaltación,3
2020-06-01,80701,San Joaquín,2
2020-06-01,80702,San Ramón,3
2020-06-02,80101,Trinidad,66
2020-06-02,80501,San Ignacio,1
2020-06-02,80702,San Ramón,13
2020-06-03,80101,Trinidad,90
2020-06-03,80201,Riberalta,26
2020-06-03,80601,Loreto,1
2020-06-03,80702,San Ramón,19
2020-06-04,80101,Trinidad,169
2020-06-04,80201,Riberalta,2
2020-06-04,80401,Santa Ana,2
2020-06-04,80701,San Joaquín,3
2020-06-04,80702,San Ramón,1
2020-06-05,80101,Trinidad,145
2020-06-05,80602,San Andrés,3
2020-06-05,80701,San Joaquín,3
2020-06-06,80101,Trinidad,19
2020-06-06,80201,Riberalta,1
2020-06-06,80202,Guayaramerín,1
2020-06-06,80602,San Andrés,11
2020-06-06,80701,San Joaquín,10
2020-06-06,80702,San Ramón,1
2020-06-07,80101,Trinidad,34
2020-06-07,80202,Guayaramerín,3
2020-06-07,80601,Loreto,2
2020-06-08,80101,Trinidad,13
2020-06-08,80202,Guayaramerín,41
2020-06-09,80101,Trinidad,104
2020-06-09,80202,Guayaramerín,21
2020-06-09,80303,Santa Rosa,1
2020-06-09,80401,Santa Ana,1
2020-06-10,80101,Trinidad,36
2020-06-10,80201,Riberalta,9
2020-06-10,80202,Guayaramerín,39
2020-06-10,80401,Santa Ana,1
2020-06-10,80402,Exaltación,1
2020-06-11,80101,Trinidad,16
2020-06-11,80201,Riberalta,11
2020-06-11,80202,Guayaramerín,4
2020-06-12,80101,Trinidad,33
2020-06-12,80201,Riberalta,17
2020-06-12,80202,Guayaramerín,22
2020-06-12,80402,Exaltación,1
2020-06-12,80601,Loreto,2
2020-06-12,80701,San Joaquín,43
2020-06-13,80201,Riberalta,14
2020-06-13,80202,Guayaramerín,1
2020-06-13,80302,San Borja,1
2020-06-13,80701,San Joaquín,1
2020-06-14,80201,Riberalta,8
2020-06-14,80202,Guayaramerín,1
2020-06-14,80701,San Joaquín,1
2020-06-15,80201,Riberalta,2
2020-06-15,80202,Guayaramerín,6
2020-06-16,80101,Trinidad,5
2020-06-16,80201,Riberalta,22
2020-06-16,80202,Guayaramerín,5
2020-06-17,80101,Trinidad,95
2020-06-17,80201,Riberalta,15
2020-06-17,80202,Guayaramerín,22
2020-06-17,80302,San Borja,1
2020-06-17,80602,San Andrés,1
2020-06-18,80101,Trinidad,95
2020-06-18,80201,Riberalta,42
2020-06-18,80202,Guayaramerín,4
2020-06-18,80302,San Borja,5
2020-06-18,80601,Loreto,22
2020-06-18,80602,San Andrés,30
2020-06-19,80101,Trinidad,93
2020-06-19,80201,Riberalta,25
2020-06-19,80202,Guayaramerín,16
2020-06-19,80302,San Borja,1
2020-06-19,80601,Loreto,12
2020-06-20,80101,Trinidad,44
2020-06-20,80201,Riberalta,32
2020-06-20,80202,Guayaramerín,8
2020-06-20,80302,San Borja,3
2020-06-20,80501,San Ignacio,3
2020-06-20,80601,Loreto,1
2020-06-20,80701,San Joaquín,17
2020-06-21,80101,Trinidad,7
2020-06-21,80201,Riberalta,24
2020-06-21,80501,San Ignacio,1
2020-06-22,80101,Trinidad,36
2020-06-22,80202,Guayaramerín,14
2020-06-22,80701,San Joaquín,16
2020-06-23,80101,Trinidad,45
2020-06-23,80201,Riberalta,27
2020-06-23,80202,Guayaramerín,8
2020-06-23,80302,San Borja,7
2020-06-23,80304,Puerto Menor de Rurrenabaque,1
2020-06-23,80701,San Joaquín,5
2020-06-24,80101,Trinidad,71
2020-06-24,80201,Riberalta,6
2020-06-24,80202,Guayaramerín,12
2020-06-24,80304,Puerto Menor de Rurrenabaque,1
2020-06-24,80401,Santa Ana,3
2020-06-24,80602,San Andrés,9
2020-06-25,80101,Trinidad,7
2020-06-25,80201,Riberalta,8
2020-06-25,80202,Guayaramerín,5
2020-06-25,80302,San Borja,7
2020-06-25,80304,Puerto Menor de Rurrenabaque,2
2020-06-25,80401,Santa Ana,3
2020-06-25,80501,San Ignacio,1
2020-06-26,80101,Trinidad,11
2020-06-26,80202,Guayaramerín,2
2020-06-26,80304,Puerto Menor de Rurrenabaque,1
2020-06-27,80101,Trinidad,29
2020-06-27,80201,Riberalta,6
2020-06-27,80601,Loreto,6
2020-06-28,80101,Trinidad,50
2020-06-28,80201,Riberalta,3
2020-06-28,80401,Santa Ana,6
2020-06-28,80501,San Ignacio,1
2020-06-28,80601,Loreto,6
2020-06-29,80101,Trinidad,8
2020-06-29,80201,Riberalta,4
2020-06-29,80202,Guayaramerín,5
2020-06-29,80304,Puerto Menor de Rurrenabaque,1
2020-06-29,80401,Santa Ana,13
2020-06-29,80701,San Joaquín,3
2020-06-30,80101,Trinidad,38
2020-06-30,80201,Riberalta,4
2020-06-30,80304,Puerto Menor de Rurrenabaque,2
2020-07-01,80101,Trinidad,32
2020-07-01,80201,Riberalta,2
2020-07-01,80303,Santa Rosa,1
2020-07-01,80304,Puerto Menor de Rurrenabaque,1
2020-07-01,80401,Santa Ana,12
2020-07-01,80602,San Andrés,6
2020-07-02,80101,Trinidad,10
2020-07-02,80201,Riberalta,2
2020-07-02,80302,San Borja,1
2020-07-02,80304,Puerto Menor de Rurrenabaque,2
2020-07-02,80701,San Joaquín,15
2020-07-03,80101,Trinidad,23
2020-07-03,80201,Riberalta,3
2020-07-03,80202,Guayaramerín,18
2020-07-03,80302,San Borja,3
2020-07-03,80401,Santa Ana,15
2020-07-04,80101,Trinidad,4
2020-07-04,80201,Riberalta,5
2020-07-04,80401,Santa Ana,1
2020-07-06,80101,Trinidad,21
2020-07-06,80201,Riberalta,3
2020-07-06,80302,San Borja,10
2020-07-06,80401,Santa Ana,13
2020-07-06,80701,San Joaquín,10
2020-07-07,80101,Trinidad,27
2020-07-07,80201,Riberalta,4
2020-07-07,80202,Guayaramerín,27
2020-07-07,80302,San Borja,3
2020-07-07,80304,Puerto Menor de Rurrenabaque,5
2020-07-07,80402,Exaltación,3
2020-07-07,80501,San Ignacio,18
2020-07-07,80702,San Ramón,16
2020-07-08,80101,Trinidad,73
2020-07-08,80201,Riberalta,35
2020-07-08,80202,Guayaramerín,33
2020-07-08,80401,Santa Ana,11
2020-07-08,80501,San Ignacio,24
2020-07-09,80101,Trinidad,56
2020-07-09,80201,Riberalta,3
2020-07-09,80202,Guayaramerín,18
2020-07-09,80302,San Borja,7
2020-07-10,80101,Trinidad,59
2020-07-10,80201,Riberalta,6
2020-07-10,80202,Guayaramerín,2
2020-07-10,80304,Puerto Menor de Rurrenabaque,1
2020-07-10,80401,Santa Ana,19
2020-07-10,80501,San Ignacio,9
2020-07-10,80702,San Ramón,3
2020-07-11,80101,Trinidad,6
2020-07-11,80602,San Andrés,1
2020-07-12,80101,Trinidad,26
2020-07-13,80101,Trinidad,20
2020-07-13,80201,Riberalta,4
2020-07-14,80101,Trinidad,23
2020-07-14,80201,Riberalta,5
2020-07-14,80401,Santa Ana,9
2020-07-14,80602,San Andrés,6
2020-07-15,80101,Trinidad,33
2020-07-15,80201,Riberalta,10
2020-07-15,80202,Guayaramerín,6
2020-07-15,80302,San Borja,2
2020-07-15,80401,Santa Ana,2
2020-07-16,80101,Trinidad,39
2020-07-16,80201,Riberalta,1
2020-07-16,80302,San Borja,10
2020-07-16,80401,Santa Ana,19
2020-07-17,80201,Riberalta,4
2020-07-17,80501,San Ignacio,10
2020-07-18,80101,Trinidad,1
2020-07-18,80201,Riberalta,26
2020-07-18,80401,Santa Ana,1
2020-07-19,80201,Riberalta,17
2020-07-19,80302,San Borja,6
2020-07-19,80401,Santa Ana,1
2020-07-20,80201,Riberalta,29
2020-07-20,80301,Reyes,1
2020-07-20,80302,San Borja,1
2020-07-20,80304,Puerto Menor de Rurrenabaque,1
2020-07-21,80101,Trinidad,4
2020-07-21,80201,Riberalta,31
2020-07-21,80302,San Borja,1
2020-07-21,80304,Puerto Menor de Rurrenabaque,3
2020-07-22,80201,Riberalta,9
2020-07-22,80302,San Borja,1
2020-07-23,80201,Riberalta,20
2020-07-24,80101,Trinidad,15
2020-07-24,80201,Riberalta,48
2020-07-24,80302,San Borja,18
2020-07-24,80304,Puerto Menor de Rurrenabaque,2
2020-07-25,80201,Riberalta,11
2020-07-25,80302,San Borja,2
2020-07-26,80201,Riberalta,1
2020-07-27,80101,Trinidad,2
2020-07-27,80201,Riberalta,2
2020-07-27,80401,Santa Ana,1
2020-07-28,80101,Trinidad,3
2020-07-28,80201,Riberalta,5
2020-07-28,80302,San Borja,6
2020-07-28,80303,Santa Rosa,6
2020-07-29,80101,Trinidad,7
2020-07-29,80201,Riberalta,2
2020-07-29,80701,San Joaquín,1
2020-07-30,80101,Trinidad,16
2020-07-30,80201,Riberalta,1
2020-07-30,80302,San Borja,32
2020-07-30,80304,Puerto Menor de Rurrenabaque,2
2020-07-31,80101,Trinidad,42
2020-07-31,80201,Riberalta,1
2020-07-31,80401,Santa Ana,18
2020-07-31,80602,San Andrés,1
2020-07-31,80701,San Joaquín,3
2020-08-01,80101,Trinidad,10
2020-08-01,80201,Riberalta,42
2020-08-01,80302,San Borja,2
2020-08-01,80401,Santa Ana,43
2020-08-01,80501,San Ignacio,6
2020-08-01,80602,San Andrés,8
2020-08-02,80101,Trinidad,49
2020-08-02,80302,San Borja,12
2020-08-02,80501,San Ignacio,4
2020-08-03,80101,Trinidad,15
2020-08-03,80201,Riberalta,1
2020-08-03,80302,San Borja,1
2020-08-03,80401,Santa Ana,2
2020-08-04,80101,Trinidad,24
2020-08-04,80201,Riberalta,5
2020-08-04,80701,San Joaquín,2
2020-08-05,80101,Trinidad,18
2020-08-05,80201,Riberalta,5
2020-08-05,80301,Reyes,3
2020-08-05,80303,Santa Rosa,2
2020-08-06,80101,Trinidad,11
2020-08-06,80202,Guayaramerín,4
2020-08-06,80304,Puerto Menor de Rurrenabaque,1
2020-08-06,80401,Santa Ana,11
2020-08-06,80501,San Ignacio,2
2020-08-07,80101,Trinidad,13
2020-08-07,80301,Reyes,3
2020-08-07,80302,San Borja,2
2020-08-07,80303,Santa Rosa,2
2020-08-07,80304,Puerto Menor de Rurrenabaque,1
2020-08-07,80401,Santa Ana,8
2020-08-07,80501,San Ignacio,2
2020-08-08,80101,Trinidad,12
2020-08-08,80301,Reyes,1
2020-08-08,80302,San Borja,1
2020-08-08,80304,Puerto Menor de Rurrenabaque,1
2020-08-08,80501,San Ignacio,2
2020-08-09,80101,Trinidad,9
2020-08-09,80301,Reyes,2
2020-08-09,80302,San Borja,1
2020-08-10,80101,Trinidad,7
2020-08-10,80201,Riberalta,1
2020-08-10,80301,Reyes,4
2020-08-10,80302,San Borja,13
2020-08-10,80304,Puerto Menor de Rurrenabaque,11
2020-08-10,80401,Santa Ana,11
2020-08-11,80201,Riberalta,3
2020-08-11,80302,San Borja,31
2020-08-11,80304,Puerto Menor de Rurrenabaque,49
2020-08-11,80501,San Ignacio,2
2020-08-12,80101,Trinidad,7
2020-08-12,80201,Riberalta,1
2020-08-12,80401,Santa Ana,1
2020-08-13,80101,Trinidad,7
2020-08-13,80202,Guayaramerín,5
2020-08-13,80302,San Borja,2
2020-08-13,80304,Puerto Menor de Rurrenabaque,9
2020-08-13,80501,San Ignacio,1
2020-08-15,80101,Trinidad,3
2020-08-17,80101,Trinidad,14
2020-08-18,80101,Trinidad,7
2020-08-18,80201,Riberalta,1
2020-08-18,80302,San Borja,18
2020-08-18,80401,Santa Ana,23
2020-08-18,80601,Loreto,2
2020-08-19,80101,Trinidad,4
2020-08-19,80201,Riberalta,2
2020-08-19,80304,Puerto Menor de Rurrenabaque,61
2020-08-19,80401,Santa Ana,4
2020-08-20,80201,Riberalta,1
2020-08-20,80302,San Borja,1
2020-08-20,80304,Puerto Menor de Rurrenabaque,61
2020-08-21,80101,Trinidad,2
2020-08-21,80301,Reyes,44
2020-08-21,80304,Puerto Menor de Rurrenabaque,36
2020-08-22,80201,Riberalta,2
2020-08-22,80301,Reyes,6
2020-08-22,80302,San Borja,52
2020-08-22,80303,Santa Rosa,22
2020-08-22,80501,San Ignacio,2
2020-08-23,80101,Trinidad,13
2020-08-24,80101,Trinidad,6
2020-08-24,80304,Puerto Menor de Rurrenabaque,1
2020-08-25,80101,Trinidad,3
2020-08-25,80201,Riberalta,2
2020-08-25,80202,Guayaramerín,2
2020-08-25,80302,San Borja,6
2020-08-25,80304,Puerto Menor de Rurrenabaque,35
2020-08-25,80401,Santa Ana,7
2020-08-25,80402,Exaltación,25
2020-08-26,80301,Reyes,1
2020-08-26,80302,San Borja,9
2020-08-26,80304,Puerto Menor de Rurrenabaque,17
2020-08-27,80101,Trinidad,22
2020-08-27,80301,Reyes,9
2020-08-27,80304,Puerto Menor de Rurrenabaque,10
2020-08-27,80501,San Ignacio,3
2020-08-28,80101,Trinidad,12
2020-08-28,80201,Riberalta,1
2020-08-28,80302,San Borja,37
2020-08-28,80304,Puerto Menor de Rurrenabaque,13
2020-08-29,80101,Trinidad,7
2020-08-29,80201,Riberalta,2
2020-08-29,80304,Puerto Menor de Rurrenabaque,10
2020-08-30,80101,Trinidad,8
2020-08-31,80101,Trinidad,5
2020-08-31,80202,Guayaramerín,2
2020-08-31,80304,Puerto Menor de Rurrenabaque,11
2020-09-01,80101,Trinidad,12
2020-09-01,80201,Riberalta,1
2020-09-01,80202,Guayaramerín,11
2020-09-01,80304,Puerto Menor de Rurrenabaque,5
2020-09-02,80101,Trinidad,12
2020-09-02,80302,San Borja,15
2020-09-02,80304,Puerto Menor de Rurrenabaque,3
2020-09-02,80501,San Ignacio,2
2020-09-03,80101,Trinidad,17
2020-09-03,80301,Reyes,4
2020-09-03,80303,Santa Rosa,60
2020-09-03,80304,Puerto Menor de Rurrenabaque,1
2020-09-04,80101,Trinidad,11
2020-09-04,80302,San Borja,4
2020-09-04,80401,Santa Ana,3
2020-09-05,80302,San Borja,11
2020-09-05,80303,Santa Rosa,2
2020-09-05,80304,Puerto Menor de Rurrenabaque,1
2020-09-06,80101,Trinidad,7
2020-09-07,80101,Trinidad,15
2020-09-07,80202,Guayaramerín,2
2020-09-07,80301,Reyes,2
2020-09-07,80302,San Borja,5
2020-09-07,80304,Puerto Menor de Rurrenabaque,2
2020-09-07,80401,Santa Ana,3
2020-09-08,80101,Trinidad,13
2020-09-08,80201,Riberalta,2
2020-09-08,80202,Guayaramerín,1
2020-09-08,80301,Reyes,4
2020-09-08,80304,Puerto Menor de Rurrenabaque,5
2020-09-09,80101,Trinidad,25
2020-09-09,80304,Puerto Menor de Rurrenabaque,2
2020-09-10,80101,Trinidad,7
2020-09-10,80201,Riberalta,1
2020-09-10,80302,San Borja,7
2020-09-10,80303,Santa Rosa,21
2020-09-10,80304,Puerto Menor de Rurrenabaque,3
2020-09-10,80501,San Ignacio,1
2020-09-11,80101,Trinidad,6
2020-09-11,80303,Santa Rosa,13
2020-09-11,80304,Puerto Menor de Rurrenabaque,1
2020-09-12,80101,Trinidad,2
2020-09-12,80202,Guayaramerín,2
2020-09-13,80101,Trinidad,17
2020-09-14,80101,Trinidad,9
2020-09-14,80302,San Borja,1
2020-09-14,80602,San Andrés,4
2020-09-15,80101,Trinidad,1
2020-09-16,80101,Trinidad,7
2020-09-16,80201,Riberalta,1
2020-09-16,80202,Guayaramerín,1
2020-09-16,80304,Puerto Menor de Rurrenabaque,2
2020-09-16,80401,Santa Ana,3
2020-09-17,80101,Trinidad,9
2020-09-17,80302,San Borja,13
2020-09-17,80304,Puerto Menor de Rurrenabaque,1
2020-09-17,80401,Santa Ana,1
2020-09-18,80101,Trinidad,5
2020-09-18,80201,Riberalta,2
2020-09-18,80303,Santa Rosa,3
2020-09-19,80101,Trinidad,4
2020-09-19,80304,Puerto Menor de Rurrenabaque,1
2020-09-20,80101,Trinidad,1
2020-09-21,80101,Trinidad,3
2020-09-22,80101,Trinidad,16
2020-09-22,80303,Santa Rosa,7
2020-09-23,80101,Trinidad,23
2020-09-23,80201,Riberalta,4
2020-09-23,80202,Guayaramerín,1
2020-09-23,80303,Santa Rosa,8
2020-09-23,80401,Santa Ana,4
2020-09-24,80101,Trinidad,16
2020-09-24,80302,San Borja,4
2020-09-25,80101,Trinidad,6
2020-09-25,80303,Santa Rosa,8
2020-09-25,80602,San Andrés,1
2020-09-26,80101,Trinidad,5
2020-09-30,80101,Trinidad,3
2020-09-30,80201,Riberalta,4
2020-10-01,80101,Trinidad,28
2020-10-01,80201,Riberalta,1
2020-10-01,80202,Guayaramerín,1
2020-10-02,80101,Trinidad,10
2020-10-02,80303,Santa Rosa,6
2020-10-03,80101,Trinidad,8
2020-10-03,80602,San Andrés,2
2020-10-05,80101,Trinidad,3
2020-10-08,80101,Trinidad,3
2020-10-08,80201,Riberalta,1
2020-10-08,80304,Puerto Menor de Rurrenabaque,1
2020-10-09,80101,Trinidad,2
2020-10-09,80303,Santa Rosa,11
2020-10-10,80101,Trinidad,11
2020-10-11,80101,Trinidad,5
2020-10-11,80401,Santa Ana,2
2020-10-12,80101,Trinidad,2
2020-10-13,80101,Trinidad,4
2020-10-15,80101,Trinidad,2
2020-10-16,80101,Trinidad,17
2020-10-17,80101,Trinidad,2
2020-10-19,80101,Trinidad,1
2020-10-20,80101,Trinidad,1
2020-10-20,80301,Reyes,5
2020-10-20,80302,San Borja,1
2020-10-20,80304,Puerto Menor de Rurrenabaque,1
2020-10-21,80101,Trinidad,4
2020-10-22,80101,Trinidad,4
2020-10-23,80101,Trinidad,1
2020-10-24,80101,Trinidad,3
2020-10-28,80101,Trinidad,1
2020-11-03,80101,Trinidad,1
2020-11-03,80401,Santa Ana,5
2020-11-04,80101,Trinidad,4
2020-11-04,80401,Santa Ana,1
2020-11-05,80101,Trinidad,5
2020-11-06,80101,Trinidad,4
2020-11-06,80303,Santa Rosa,2
2020-11-09,80101,Trinidad,3
2020-11-13,80101,Trinidad,1
2020-11-17,80101,Trinidad,6
2020-11-18,80101,Trinidad,1
2020-11-18,80401,Santa Ana,5
2020-11-19,80101,Trinidad,1
2020-11-24,80101,Trinidad,1
2020-11-25,80101,Trinidad,2
2020-11-25,80301,Reyes,3
2020-11-25,80304,Puerto Menor de Rurrenabaque,2
2020-11-27,80304,Puerto Menor de Rurrenabaque,1
2020-11-30,80401,Santa Ana,2
2020-12-02,80101,Trinidad,1
2020-12-02,80304,Puerto Menor de Rurrenabaque,1
2020-12-03,80501,San Ignacio,1
2020-12-04,80101,Trinidad,3
2020-12-05,80401,Santa Ana,2
2020-12-08,80101,Trinidad,1
2020-12-08,80202,Guayaramerín,1
2020-12-09,80101,Trinidad,1
2020-12-10,80101,Trinidad,1
2020-12-12,80101,Trinidad,1
2020-12-12,80202,Guayaramerín,1
2020-12-14,80101,Trinidad,2
2020-12-15,80101,Trinidad,2
2020-12-16,80202,Guayaramerín,4
2020-12-17,80101,Trinidad,2
2020-12-17,80304,Puerto Menor de Rurrenabaque,1
2020-12-18,80101,Trinidad,3
2020-12-19,80202,Guayaramerín,1
2020-12-19,80302,San Borja,1
2020-12-22,80101,Trinidad,10
2020-12-23,80101,Trinidad,14
2020-12-23,80302,San Borja,4
2020-12-24,80101,Trinidad,5
2020-12-24,80202,Guayaramerín,1
2020-12-24,80302,San Borja,2
2020-12-28,80101,Trinidad,42
2020-12-28,80201,Riberalta,1
2020-12-28,80401,Santa Ana,2
2020-12-29,80101,Trinidad,15
2020-12-29,80302,San Borja,3
2020-12-30,80101,Trinidad,81
2020-12-30,80201,Riberalta,4
2020-12-30,80202,Guayaramerín,2
2020-12-30,80302,San Borja,3
2020-12-31,80101,Trinidad,18
2020-12-31,80201,Riberalta,8
2020-12-31,80302,San Borja,1
2021-01-01,80101,Trinidad,2
2021-01-01,80201,Riberalta,6
2021-01-01,80202,Guayaramerín,8
2021-01-04,80101,Trinidad,43
2021-01-04,80201,Riberalta,4
2021-01-04,80202,Guayaramerín,1
2021-01-04,80304,Puerto Menor de Rurrenabaque,1
2021-01-04,80802,Baures,1
2021-01-05,80101,Trinidad,26
2021-01-05,80201,Riberalta,4
2021-01-05,80202,Guayaramerín,16
2021-01-05,80302,San Borja,5
2021-01-05,80401,Santa Ana,12
2021-01-06,80101,Trinidad,97
2021-01-06,80201,Riberalta,2
2021-01-06,80202,Guayaramerín,13
2021-01-07,80101,Trinidad,56
2021-01-07,80202,Guayaramerín,22
2021-01-07,80602,San Andrés,2
2021-01-07,80701,San Joaquín,1
2021-01-09,80101,Trinidad,39
2021-01-09,80201,Riberalta,7
2021-01-09,80202,Guayaramerín,18
2021-01-09,80401,Santa Ana,5
2021-01-10,80101,Trinidad,8
2021-01-10,80802,Baures,18
2021-01-11,80101,Trinidad,65
2021-01-11,80201,Riberalta,5
2021-01-11,80304,Puerto Menor de Rurrenabaque,8
2021-01-11,80802,Baures,8
2021-01-12,80101,Trinidad,111
2021-01-12,80501,San Ignacio,4
2021-01-12,80801,Magdalena,2
